latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
29.62975,-95.6341,29.62975,-95.6341,Harvey Aug 2017,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Nail and HWM tag,Handheld GPS,NAD83,Christopher Traft,Amy Simonson,TXFOR21032,Drainage near St. Theresa school,,,TX,Fort Bend County,,No,29.62975,-95.6341,21442,Drainage near St.Theresa school,21032,180,1,3,50 ft east of bridge,9/19/2017 4:00:00 AM,71.5,2,6,Right,9444,6,0,1,6074,level 3 survey; field reading 71.377; +0.10' GNSS adjustment,Riverine,9/7/2017 4:00:00 AM,1,2,1791,900,0.2,0.2,0907_1300_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.62951,-95.63398,29.62951,-95.63398,Harvey Aug 2017,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Nail and HWM tag,Handheld GPS,NAD83,Christopher Traft,Amy Simonson,TXFOR21032,Drainage near St. Theresa school,,,TX,Fort Bend County,,No,29.62975,-95.6341,21443,Drainage near St.Theresa school,21032,180,1,3,"50 ft east of bridge, near flood gage",9/19/2017 4:00:00 AM,72.8,2,6,Left,9446,6,0,1,6074,level 3 survey; field reading 72.741; +0.10' GNSS adjustment,Riverine,9/7/2017 4:00:00 AM,1,2,1791,900,0.2,0.2,0907_1300_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.800392,-96.656574,28.800392,-96.656574,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXJAC21033,BRIDGE,,,TX,Jackson County,,No,28.800518,-96.656201,21444,unknown,21033,180,2,2,"SEED LINE UNDER BRIDGE AT OTHER END, OPPOSITE SIDE. MARKED WITH PAINT AND TAPE. UPSTREAM RIGHT.",9/8/2017 5:00:00 AM,31.26,2,6,N/A,7573,3,,1,5145,,Riverine,9/5/2017 5:00:00 AM,1,2,1762,1770,0.095144,,0905_1135_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.9654,-95.2913,28.9654,-95.2913,Harvey Aug 2017,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Amy Simonson,TXBRA21035,Corner of Marlin and Snapper,,,TX,Brazoria County,,No,28.9654,-95.2913,21445,Gulf of Mexico,21035,180,5,1,On a pylon on the center of gentlemens property (received permission from address 125,9/15/2017 4:00:00 AM,1.9,2,6,N/A,9437,4,0,1,6071,level 4 survey; field readings 2.864-1.00 ft,Coastal,9/4/2017 4:00:00 AM,1,2,1760,900,0.2,0.01,0904_1635_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.9654,-95.2913,28.9654,-95.2913,Harvey Aug 2017,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Tape,Handheld GPS,NAD83,Kristine Blickenstaff,Amy Simonson,TXBRA21035,Corner of Marlin and Snapper,,,TX,Brazoria County,,No,28.9654,-95.2913,21446,Gulf of Mexico,21035,180,5,1,Two HWMs were found on the wood connecting the pylons to the shoreline. Also on gentlemens property.,9/15/2017 4:00:00 AM,1.9,2,6,N/A,9440,2,0,1,,level 4 survey; field readings 2.896-1.03 ft,Coastal,9/4/2017 4:00:00 AM,0,2,1760,900,0.2,0.01,0904_1635_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.844957,-96.711747,28.844957,-96.711747,Harvey Aug 2017,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXVIC21034,"Lasalle Road, also called HWY 325 BRIDGE",,,TX,Victoria County,,No,28.844957,-96.711747,21447,unknown,21034,180,1,2,MUD LINES IN 3 METAL ENDS OF BRIDGE. MARKED WITH TAPE AND PAINT.,9/8/2017 5:00:00 AM,19.134,2,6,N/A,7574,3,2.45,1,5146,,Riverine,9/5/2017 5:00:00 AM,1,2,1762,1770,0.095144,,0905_1200_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.844886,-96.711814,28.844886,-96.711814,Harvey Aug 2017,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXVIC21034,"Lasalle Road, also called HWY 325 BRIDGE",,,TX,Victoria County,,No,28.844957,-96.711747,21448,unknown,21034,180,1,2,MUD LINES IN 3 METAL ENDS OF BRIDGE. MARKED WITH TAPE AND PAINT. ONE MORE FOUND THAT IS 2.2 FT.,9/8/2017 5:00:00 AM,19.941,2,6,N/A,7575,3,2.8,1,5146,,Riverine,9/5/2017 5:00:00 AM,1,2,1762,1770,0.095144,,0905_1200_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.9545,-95.2928,28.9545,-95.2928,Harvey Aug 2017,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Amy Simonson,TXBRA21036,Gulf View Street,,,TX,Brazoria County,,No,28.969033,-95.283439,21449,Gulf of Mexico,21036,180,2,1,"With permission from the owner of 1103 gulf view street, a hwm was found along the coast visible at the end of the road.",9/15/2017 4:00:00 AM,3.7,2,6,N/A,9443,4,0,1,6073,level 4 survey; field reading 3.705 ft; northeast - pink flag,Coastal,9/4/2017 4:00:00 AM,1,2,1760,900,0.2,0.01,0904_1700_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.9545,-95.2928,28.9545,-95.2928,Harvey Aug 2017,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Amy Simonson,TXBRA21036,Gulf View Street,,,TX,Brazoria County,,No,28.969033,-95.283439,21450,Gulf of Mexico,21036,180,2,1,"With permission from the owner of 1103 gulf view street, a second hwm was found along the coast visible at the end of the road.",9/15/2017 4:00:00 AM,4.1,2,6,N/A,9445,4,0,1,,level 4 survey; field reading 4.076 ft; southwest - white flag,Coastal,9/4/2017 4:00:00 AM,1,2,1760,900,0.2,0.01,0904_1700_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.923029,-96.755046,28.923029,-96.755046,Harvey Aug 2017,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXJAC21037,US 59 BRIDGE,,,TX,Jackson County,,No,28.923029,-96.755046,21451,unknown,21037,180,1,2,MARKED MUD LINE ON CONCRETE OF THE HIGHER BRIDGE. MARKED WITH PAINT AND TAPE ON BOTH ENDS OF BRIDGE.,9/8/2017 5:00:00 AM,59.905,2,6,N/A,7576,3,0,1,5147,,Riverine,9/5/2017 5:00:00 AM,1,2,1762,1770,0.095144,,0905_1255_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.91324,-96.774346,28.91324,-96.774346,Harvey Aug 2017,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXVIC21038,US 59 BRIDGE,,,TX,Victoria County,,No,28.91324,-96.774346,21453,unknown,21038,180,1,2,MUD LINE MARKED WITH PAINT UNDER THE BRIDGE,9/8/2017 5:00:00 AM,45.246,2,6,N/A,7577,3,0,1,5148,,Riverine,9/5/2017 5:00:00 AM,1,2,1762,1770,0.095144,,0905_1330_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.9434,-95.2927,28.9434,-95.2927,Harvey Aug 2017,Stain line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Tape,Handheld GPS,NAD83,Kristine Blickenstaff,Amy Simonson,TXBRA21039,Coastline and Crab st,,,TX,Brazoria County,,No,28.9434,-95.2927,21455,Gulf of Mexico,21039,180,6,1,,9/15/2017 4:00:00 AM,2.8,2,6,N/A,9447,2,0.43,1,,level 4 survey; field readings 8.234-5.42 ft,Coastal,9/4/2017 4:00:00 AM,1,2,1760,900,0.2,0.03,0904_1840_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.9794,-95.2682,28.9794,-95.2682,Harvey Aug 2017,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Tape,Handheld GPS,NAD83,Kristine Blickenstaff,Amy Simonson,TXBRA21041,Docks off Seacrest drive,,,TX,Brazoria County,,No,28.9794,-95.2682,21456,Gulf of Mexico,21041,180,2,1,Nearest Post with lighting near the docs,9/15/2017 4:00:00 AM,4.2,2,6,N/A,9451,2,1.9,1,6077,level 4 survey; field 2.284+1.9 ft,Coastal,9/4/2017 4:00:00 AM,1,2,1760,900,0.2,0.01,0904_1900_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.9794,-95.2682,28.9794,-95.2682,Harvey Aug 2017,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Amy Simonson,TXBRA21041,Docks off Seacrest drive,,,TX,Brazoria County,,No,28.9794,-95.2682,21460,Gulf of Mexico,21041,180,2,1,Between the Light post and the docks.,9/15/2017 4:00:00 AM,3.2,2,6,N/A,9450,4,0,1,6077,level 4 survey; field 3.202 ft,Coastal,9/4/2017 4:00:00 AM,1,2,1760,900,0.2,0.01,0904_1900_3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.913046,-96.773266,28.913046,-96.773266,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Tape,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXJAC21042,TRAIN BRIDGE adjacent to US 59 bridge,,,TX,Jackson County,,No,28.913046,-96.773266,21461,unknown,21042,180,2,2,UNDER THE TRAIN BRIDGE. LOOK IN THE TREES AT THE DEBRIS LINES. MARKED WITH TAPE AND PAINT.,9/8/2017 5:00:00 AM,45.335,2,6,N/A,7578,2,6.1,1,5149,,Riverine,9/5/2017 5:00:00 AM,1,2,1762,1770,0.095144,,0905_1350_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.9718,-95.2619,28.9718,-95.2619,Harvey Aug 2017,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Amy Simonson,TXBRA21043,2212 county road 257,,,TX,Brazoria County,,No,28.9718,-95.2619,21462,Gulf of Mexico,21043,180,2,1,"Entering from conference center walkway, Flag marker on the right.",9/15/2017 4:00:00 AM,6.1,2,6,N/A,9453,4,0,1,6078,level 4 survey; field 6.097 ft south,Coastal,9/4/2017 4:00:00 AM,1,2,1760,900,0.2,0.03,0904_1930_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.9718,-95.2619,28.9718,-95.2619,Harvey Aug 2017,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Amy Simonson,TXBRA21043,2212 county road 257,,,TX,Brazoria County,,No,28.9718,-95.2619,21463,Gulf of Mexico,21043,180,2,1,"Entering from conference center walkway, Flag marker on the left.",9/15/2017 4:00:00 AM,7.3,2,6,N/A,10109,4,0,1,6078,level 4 survey; north 7.296 ft,Coastal,9/4/2017 4:00:00 AM,1,2,1760,900,0.2,0.03,0904_1930_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.839409,-96.522426,28.839409,-96.522426,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Stake,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXJAC21046,FM 426 CULVERT,,,TX,Jackson County,,No,28.839409,-96.522426,21464,unknown,21046,180,2,2,"DEBRIS LINES ON BOTH SIDES OF ROAD/CULVERT. MARKED WITH PAINT, TAPE, AND FLAG.",9/9/2017 5:00:00 AM,35.587,2,6,N/A,7579,7,0,1,5150,,Riverine,9/5/2017 5:00:00 AM,1,2,1762,1770,0.042651,,0905_1500_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.83943,-96.522573,28.83943,-96.522573,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Stake,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXJAC21046,FM 426 CULVERT,,,TX,Jackson County,,No,28.839409,-96.522426,21465,unknown,21046,180,2,2,Debris line on the other side of the road from 0905_1500_1.,9/9/2017 5:00:00 AM,34.544,2,6,N/A,7580,7,0,1,5150,,Riverine,9/5/2017 5:00:00 AM,1,2,1762,1770,0.042651,,0905_1500_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.842034,-96.537235,28.842034,-96.537235,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXJAC21047,"COX CREEK BRIDGE ON FM 616, 4 FT SHOULDER",,,TX,Jackson County,,No,28.842034,-96.537235,21466,unknown,21047,180,2,2,MARKED ON DOWNSTREAM RIGHT SIDE WITH TAPE AND PAINT.,9/9/2017 5:00:00 AM,31.322,2,6,N/A,7581,3,0,1,5151,,Riverine,9/5/2017 5:00:00 AM,1,2,1762,1770,0.042651,,0905_1515_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.842214,-96.53696,28.842214,-96.53696,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXJAC21047,"COX CREEK BRIDGE ON FM 616, 4 FT SHOULDER",,,TX,Jackson County,,No,28.842034,-96.537235,21467,unknown,21047,180,2,2,MARKED ON UPSTREAM LEFT SIDE WITH TAPE AND PAINT.,9/9/2017 5:00:00 AM,32.047,2,6,N/A,7582,3,0,1,5151,,Riverine,9/5/2017 5:00:00 AM,1,2,1762,1770,0.042651,,0905_1515_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.99918,-95.24011,29.99918,-95.24011,Harvey Aug 2017,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Paint,Handheld GPS,NAD83,Christopher Traft,Jason Grover,TXHAR21049,Drainage under FM1960,,,TX,Harris County,,No,29.99918,-95.24011,21468,Drainage under FM1960,21049,180,5,2,"US, right side of bridge - HWM on concrete apron beneath bridge on southeast side of bridge.",9/22/2017 5:00:00 AM,65.33,2,6,Right,8410,3,0,1,,US Right of bridge,Riverine,9/7/2017 5:00:00 AM,0,2,1791,1840,0.1,0.1,21049_US_RT,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.823183,-96.54273,28.823183,-96.54273,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXJAC21050,WOODEN BRIDGE OVER COX CREEK ON COUNTY ROAD 426,,,TX,Jackson County,,No,28.823183,-96.54273,21469,unknown,21050,180,2,2,DEBRIS LINES MARKED WITH PAINT AND TAPE ON 3 CORNERS.,9/9/2017 5:00:00 AM,30.906,2,6,N/A,7583,3,0,1,5152,,Riverine,9/5/2017 5:00:00 AM,1,2,1762,1770,0.042651,,0905_1545_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.823327,-96.54269,28.823327,-96.54269,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXJAC21050,WOODEN BRIDGE OVER COX CREEK ON COUNTY ROAD 426,,,TX,Jackson County,,No,28.823183,-96.54273,21470,unknown,21050,180,2,2,DEBRIS LINES MARKED WITH PAINT AND TAPE ON 3 CORNERS.,9/9/2017 5:00:00 AM,31.211,2,6,N/A,7584,3,0,1,5152,,Riverine,9/5/2017 5:00:00 AM,1,2,1762,1770,0.042651,,0905_1545_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.99918,-95.24033,29.99918,-95.24033,Harvey Aug 2017,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Paint,Handheld GPS,NAD83,Christopher Traft,Jason Grover,TXHAR21049,Drainage under FM1960,,,TX,Harris County,,No,29.99918,-95.24011,21471,Drainage under FM1960,21049,180,5,2,DS left of bridge (sw side).,9/22/2017 5:00:00 AM,65.35,2,6,Left,8411,3,0,1,5498,"Set temporary RM with RTN GPS, and ran short level loop to HWM.",Riverine,9/7/2017 5:00:00 AM,1,2,1791,1840,0.09,0.1,21049_DSLeft,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.643588,-96.547851,28.643588,-96.547851,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXCAL21051,"CALHOUN PORT AUTHORITY

STORM SURGE WAS 12-13FT, 3-4 FT OVER CARGO DOCK PER TUG OPERATORS. THE CAPTAIN AND CREW OF TUG WENT THROUGH STORM ON THE BOAT",,,TX,Calhoun County,,No,28.643588,-96.547851,21472,unknown,21051,180,2,2,DEBRIS LINE ALONG A CONCRETE WALL MARKED WITH FLAG AND PAINT.,9/9/2017 5:00:00 AM,8.734,2,6,N/A,7585,3,0,1,5153,,Coastal,9/6/2017 5:00:00 AM,1,2,1762,1770,0.042651,,0906_0930_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.64324,-96.547904,28.64324,-96.547904,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXCAL21051,"CALHOUN PORT AUTHORITY

STORM SURGE WAS 12-13FT, 3-4 FT OVER CARGO DOCK PER TUG OPERATORS. THE CAPTAIN AND CREW OF TUG WENT THROUGH STORM ON THE BOAT",,,TX,Calhoun County,,No,28.643588,-96.547851,21473,unknown,21051,180,2,2,"MARK IS 300 FT TO THE RIGHT OF FIRST POINT, MARKED WITH FLAG AND PAINT.",9/9/2017 5:00:00 AM,7.713,2,6,N/A,7586,3,0,1,5153,,Coastal,9/6/2017 5:00:00 AM,1,2,1762,1770,0.042651,,0906_0930_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.89147,-96.62828,28.89147,-96.62828,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Kellan Strauch,TXJAC21055,County Road 311 (Malone Road) north of intersection with County Road 312,,,TX,Jackson County,,No,28.89147,-96.62828,21474,Lavaca River,21055,180,2,4,"lat 28.89147 long -96.62828
USGS plastic marker on tree on east side of County Road 311",9/8/2017 5:00:00 AM,25.749,2,6,N/A,8202,4,8,1,5410,,Riverine,9/5/2017 5:00:00 AM,1,2,1760,1787,0.14,0.4,0905_1600_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.89182,-96.62823,28.89182,-96.62823,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Kellan Strauch,TXJAC21055,County Road 311 (Malone Road) north of intersection with County Road 312,,,TX,Jackson County,,No,28.89147,-96.62828,21475,Lavaca River,21055,180,2,4,USGS plastic marker on tree on east side of County Road 311,9/8/2017 5:00:00 AM,25.42,2,6,N/A,8212,4,8,1,5410,,Riverine,9/5/2017 5:00:00 AM,1,2,1760,1787,0.14,0.4,0905_1600_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.81934,-95.65086,28.81934,-95.65086,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Not marked,RT-GNSS,NAD83,Claire Bunch,Claire Bunch,TXMAT21057,Intersection of Co. Rd. 287 and Hwy 457,,,TX,Matagorda County,,No,28.81934,-95.65086,21476,Caney Creek,21057,180,2,2,Bank unknown,9/7/2017 5:00:00 AM,6.34,2,6,N/A,8603,8,0,6,5590,,Coastal,9/7/2017 5:00:00 AM,1,2,1786,1786,0.11,0.1,0907_0955,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.81938,-95.6509,28.81938,-95.6509,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Not marked,RT-GNSS,NAD83,Claire Bunch,Claire Bunch,TXMAT21057,Intersection of Co. Rd. 287 and Hwy 457,,,TX,Matagorda County,,No,28.81934,-95.65086,21477,Caney Creek,21057,180,2,3,Bank unknown,9/7/2017 5:00:00 AM,6.25,2,6,N/A,8604,8,0,6,5590,,Coastal,9/7/2017 5:00:00 AM,1,2,1786,1786,0.17,0.2,0907_0956,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.81942,-95.6511,28.81942,-95.6511,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Not marked,RT-GNSS,NAD83,Claire Bunch,Claire Bunch,TXMAT21057,Intersection of Co. Rd. 287 and Hwy 457,,,TX,Matagorda County,,No,28.81934,-95.65086,21478,Caney Creek,21057,180,2,3,"Bank unknown, on other side of Hwy from other marks",9/7/2017 5:00:00 AM,6.31,2,6,N/A,8605,8,0,6,5590,,Coastal,9/7/2017 5:00:00 AM,1,2,1786,1786,0.08,0.2,0907_0957,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.9606,-96.68526,28.9606,-96.68526,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Glenn Harwell,Paint,Handheld GPS,NAD83,Kristine Blickenstaff,Kellan Strauch,TXJAC21058,"By streamlfow gaging station 08164000 (Lavaca River near Edna, TX)",,,TX,Jackson County,,No,28.9606,-96.68526,21479,Lavaca River,21058,180,2,4,"By streamlfow gaging station 08164000 (Lavaca River near Edna, TX)",9/8/2017 5:00:00 AM,46.047,2,6,N/A,8684,3,0,1,5629,,Riverine,9/5/2017 5:00:00 AM,1,2,1760,1787,0.136398,0.4,0906_1000_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.91946,-96.66553,28.91946,-96.66553,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Glenn Harwell,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Kellan Strauch,TXJAC21060,Sayle Road (County Road 306) about 0.64 miles east of County Road 234,,,TX,Jackson County,,No,28.91946,-96.66553,21480,Lavaca River,21060,180,2,3,Orange painted stake on Sayle Road (County Road 306),9/8/2017 5:00:00 AM,34.513,2,6,N/A,8274,7,0,1,5424,,Riverine,9/5/2017 5:00:00 AM,1,2,1760,1787,0.14,0.2,0906_1030_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.00851,-95.23673,30.00851,-95.23673,Harvey Aug 2017,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Nail and HWM tag,Handheld GPS,NAD83,Christopher Traft,Jason Grover,TXHAR21059,719 Moonshine Hill rd,,,TX,Harris County,,No,30.00851,-95.23673,21481,Spring Creek,21059,180,5,3,Telephone pole across from address,9/22/2017 5:00:00 AM,65.38,2,6,Right,8412,6,4.85,1,5499,"Set temporary RM with RTN GPS, and ran short level loop to HWM.",Riverine,9/7/2017 5:00:00 AM,1,2,1791,1840,0.08,0.2,21059_HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.90185,-95.63616,28.90185,-95.63616,Harvey Aug 2017,Mud,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Not marked,RT-GNSS,NAD83,Claire Bunch,Claire Bunch,TXMAT21061,Cedar Lake Creek at FM 2611,,,TX,Matagorda County,,No,28.90185,-95.63616,21482,Cedar Lake Creek,21061,180,1,4,Downstream from bridge,9/7/2017 5:00:00 AM,10.35,2,6,Right,8606,8,0,6,5591,,Riverine,9/7/2017 5:00:00 AM,1,2,1786,1786,0.07,0.4,0907_1013,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.90164,-95.63637,28.90164,-95.63637,Harvey Aug 2017,Mud,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Not marked,RT-GNSS,NAD83,Claire Bunch,Claire Bunch,TXMAT21061,Cedar Lake Creek at FM 2611,,,TX,Matagorda County,,No,28.90185,-95.63616,21483,Cedar Lake Creek,21061,180,1,4,Downstream from bridge.,9/7/2017 5:00:00 AM,10.83,2,6,Right,8607,8,0,6,5591,,Riverine,9/7/2017 5:00:00 AM,1,2,1786,1786,0.17,0.4,0907_1016,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.89846,-96.6049,28.89846,-96.6049,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Kellan Strauch,TXJAC21062,Dry Creek at County Road 1822,,,TX,Jackson County,,No,28.89846,-96.6049,21484,Dry Creek,21062,180,2,4,"Orange painted arrow, under bridge, left bank",9/8/2017 5:00:00 AM,17.583,2,6,N/A,8276,4,0.4,1,5425,,Riverine,9/5/2017 5:00:00 AM,1,2,1760,1787,0.14,0.4,0906_1230_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
